name	chrom	txStart	txEnd	name2
NM_001305163	chr16	55777696	55831888	RSPRY1
NM_001305182	chr16	55777696	55796684	RSPRY1
NM_001305164	chr16	55777696	55831888	RSPRY1
NM_015993	chr16	55847509	55876085	PLLP
NM_002990	chr16	55950195	55957603	CCL22
NM_018110	chr16	56063370	56077886	DOK4
NM_020312	chr16	56038837	56052688	COQ9
NM_001308347	chr16	56019581	56038941	CIAPIN1
NM_002987	chr16	55996179	56007475	CCL17
NM_001308358	chr16	56019581	56038941	CIAPIN1
NM_020313	chr16	56019581	56038941	CIAPIN1
NM_032940	chr16	56054051	56063422	POLR2C
NM_033212	chr16	56103590	56127978	CCDC102A
NM_001304376	chr16	56134049	56168601	ADGRG5
NM_001318481	chr16	56134049	56168601	ADGRG5
NM_153837	chr16	56134049	56168601	ADGRG5
NM_032269	chr16	56286213	56322868	DRC7
NM_001290144	chr16	56230707	56256452	ADGRG1
NM_001145774	chr16	56230707	56256452	ADGRG1
NM_005886	chr16	56327160	56348663	KATNB1
NM_170776	chr16	56259657	56280791	ADGRG3
NM_001308360	chr16	56259657	56280791	ADGRG3
NM_001289163	chr16	56286213	56322868	DRC7
NM_001289162	chr16	56286213	56322868	DRC7
NR_106830	chr16	56363701	56363765	MIR6772
NM_001278081	chr16	56402049	56408332	LOC388282
NM_020807	chr16	56586072	56591263	ZNF319
NM_001195302	chr16	56592777	56613028	USB1
NM_001135639	chr16	56546080	56562521	CNGB1
NM_024598	chr16	56592777	56613028	USB1
NM_199456	chr16	56567839	56579518	TEPP
NM_001204911	chr16	56592777	56604975	USB1
NM_199046	chr16	56567839	56579518	TEPP
NM_013242	chr16	56704997	56720797	CFAP20
NM_001142302	chr16	56841340	56875235	CCDC113
NM_014157	chr16	56841340	56875235	CCDC113
NM_001126130	chr16	56983798	56997549	GINS3
NM_001126129	chr16	56983798	56997549	GINS3
NM_022770	chr16	56983798	56997549	GINS3
NM_020465	chr16	57055049	57105024	NDRG4
NM_001242833	chr16	57091547	57105024	NDRG4
NM_001130487	chr16	57055494	57105024	NDRG4
NM_022910	chr16	57056226	57105024	NDRG4
NM_001242836	chr16	57091547	57105024	NDRG4
NR_002978	chr16	57139903	57140038	SNORA46
NM_001242835	chr16	57091547	57105024	NDRG4
NM_001242834	chr16	57091547	57105024	NDRG4
NR_040072	chr16	57091547	57105024	NDRG4
NM_001160305	chr16	57106883	57111937	SETD6
NR_134583	chr16	57106883	57111937	SETD6
NM_024860	chr16	57106883	57111937	SETD6
NM_001308384	chr16	57256513	57276112	SLC38A7
NM_018231	chr16	57256513	57276182	SLC38A7
NR_002980	chr16	57151200	57151336	SNORA50A
NM_001286220	chr16	57298535	57325762	GOT2
NM_002080	chr16	57298535	57325762	GOT2
NR_028471	chr16	58345545	58346596	APOOP5
NM_001282301	chr16	58949859	58951168	LOC729159
NR_039624	chr16	59647111	59647171	MIR4426
NR_110918	chr16	63733159	63767977	LOC101927650
NM_001795	chr16	64958010	64996190	CDH5
NR_046242	chr16	64999927	65002304	LINC00920
NM_001136106	chr16	65018700	65074246	BEAN1
NM_001197225	chr16	65018700	65084933	BEAN1
NM_001197224	chr16	65018700	65084933	BEAN1
NM_001172644	chr16	65099406	65141816	TK2
NM_001178020	chr16	65018700	65074246	BEAN1
NM_001272050	chr16	65099406	65141229	TK2
NM_001271934	chr16	65099406	65141816	TK2
NM_001172645	chr16	65099406	65141816	TK2
NM_004614	chr16	65099406	65141816	TK2
NM_001172643	chr16	65099406	65141695	TK2
NM_001271935	chr16	65099406	65141695	TK2
NR_073520	chr16	65099406	65141816	TK2
NR_109960	chr16	65061199	65067806	BEAN1-AS1
NM_144601	chr16	65195728	65205296	CMTM3
NM_181553	chr16	65196067	65205296	CMTM3
NM_181296	chr16	65157794	65170539	CMTM1
NM_001204099	chr16	65143966	65170539	CKLF-CMTM1
NM_001204098	chr16	65143966	65170539	CKLF-CMTM1
NM_001202509	chr16	65143966	65170539	CKLF-CMTM1
NM_001040138	chr16	65143966	65157691	CKLF
NM_144673	chr16	65170851	65179678	CMTM2
NM_001199317	chr16	65170851	65179678	CMTM2
NM_181641	chr16	65143966	65157691	CKLF
NM_181640	chr16	65143966	65157691	CKLF
NM_181272	chr16	65157794	65170539	CMTM1
NM_181269	chr16	65157794	65170539	CMTM1
NM_181271	chr16	65157794	65170539	CMTM1
NM_016326	chr16	65143966	65157691	CKLF
NM_016951	chr16	65143966	65157691	CKLF
NM_181283	chr16	65157794	65170539	CMTM1
NM_052999	chr16	65157850	65170539	CMTM1
NM_181270	chr16	65157794	65170539	CMTM1
NM_181268	chr16	65157850	65170539	CMTM1
NR_037613	chr16	65195435	65205296	CMTM3
NR_037619	chr16	65196134	65205296	CMTM3
NM_001286157	chr16	65312299	65343026	DYNC1LI2
NM_001136505	chr16	65346379	65393024	CCDC79
NM_006141	chr16	65312299	65343026	DYNC1LI2
NR_133569	chr16	65343155	65346146	LOC106699570
NM_001204744	chr16	65499525	65510388	CDH16
NM_005182	chr16	65435782	65445550	CA7
NM_020786	chr16	65471883	65482503	PDP2
NR_024525	chr16	65523458	65525827	FAM96B
NM_004062	chr16	65499525	65510388	CDH16
NM_001128850	chr16	65513082	65516940	RRAD
NM_001204746	chr16	65499525	65510388	CDH16
NM_001204745	chr16	65499525	65510388	CDH16
NM_001014435	chr16	65436341	65445550	CA7
NM_016062	chr16	65523458	65525827	FAM96B
NM_004165	chr16	65513082	65516940	RRAD
NR_046109	chr16	65523458	65525827	FAM96B
NM_001190201	chr16	65591916	65601160	CES4A
NM_001190202	chr16	65591916	65601160	CES4A
NM_173815	chr16	65579992	65601160	CES4A
NM_024922	chr16	65552632	65566553	CES3
NM_001318506	chr16	65591916	65601160	CES4A
NM_001185177	chr16	65552632	65566553	CES3
NM_001185176	chr16	65558878	65566553	CES3
NM_001950	chr16	65783568	65790322	E2F4
NM_001185057	chr16	65765256	65767141	NOL3
NM_001040667	chr16	65754788	65761349	HSF4
NM_018378	chr16	65751391	65755578	FBXL8
NM_001040715	chr16	65767005	65775384	KIAA0895L
NM_024712	chr16	65790528	65795428	ELMO3
NM_003946	chr16	65765256	65767141	NOL3
NM_001276319	chr16	65761900	65767141	NOL3
NM_001276312	chr16	65761900	65767141	NOL3
NM_001276311	chr16	65765256	65767141	NOL3
NM_001276309	chr16	65761900	65767141	NOL3
NM_001276307	chr16	65761900	65767141	NOL3
NR_029887	chr16	65793724	65793799	MIR328
NM_025187	chr16	65701415	65739943	C16orf70
NM_001538	chr16	65754788	65761349	HSF4
NM_003789	chr16	65745589	65751313	TRADD
NM_033309	chr16	65739505	65742403	B3GNT9
NM_178516	chr16	65775782	65781608	EXOC3L1
NM_001129731	chr16	65870927	65880904	PLEKHG4
NM_001129729	chr16	65870927	65880904	PLEKHG4
NM_001129728	chr16	65870550	65880904	PLEKHG4
NM_012163	chr16	65798542	65818222	LRRC29
NM_001129727	chr16	65869560	65880904	PLEKHG4
NM_013241	chr16	65820792	65838926	FHOD1
NM_004594	chr16	65840355	65863595	SLC9A5
NM_001004055	chr16	65798542	65818402	LRRC29
NM_014187	chr16	65818516	65820683	TMEM208
NM_001100915	chr16	65880893	65918162	KCTD19
NM_001318217	chr16	65818516	65820683	TMEM208
NR_134524	chr16	65818516	65820683	TMEM208
NM_016140	chr16	65981210	65984939	TPPP3
NM_000196	chr16	66022536	66028955	HSD11B2
NM_015964	chr16	65981210	65984939	TPPP3
NM_013304	chr16	65985822	66007840	ZDHHC1
NM_001161575	chr16	65938758	65976610	LRRC36
NM_001138	chr16	66073974	66075217	AGRP
NM_001193524	chr16	66128865	66138192	FAM65A
NM_001193523	chr16	66121040	66138192	FAM65A
NM_024519	chr16	66120217	66138192	FAM65A
NM_001193522	chr16	66120220	66138192	FAM65A
NR_104656	chr16	66109109	66120149	LOC100505942
NM_001013838	chr16	66236530	66248973	RLTPR
NM_001082486	chr16	66248915	66252219	ACD
NM_032140	chr16	66254350	66258129	ENKD1
NR_027398	chr16	66265936	66310774	GFOD2
NM_022914	chr16	66248915	66252219	ACD
NM_001037281	chr16	66252351	66254182	PARD6A
NM_001012984	chr16	66258217	66260162	C16orf86
NM_030819	chr16	66265936	66310774	GFOD2
NM_001082487	chr16	66248915	66252219	ACD
NM_001243650	chr16	66272119	66310774	GFOD2
NM_001317026	chr16	66236530	66248973	RLTPR
NM_016948	chr16	66252351	66254182	PARD6A
NM_001288992	chr16	66398281	66419472	TSNAXIP1
NM_001288994	chr16	66398281	66419472	TSNAXIP1
NM_018430	chr16	66398281	66419472	TSNAXIP1
NM_025082	chr16	66419560	66438862	CENPT
NM_001288990	chr16	66398281	66419472	TSNAXIP1
NM_020457	chr16	66433713	66435599	THAP11
NM_001288991	chr16	66398281	66419472	TSNAXIP1
NM_001288993	chr16	66398281	66419472	TSNAXIP1
NM_022357	chr16	66567066	66571953	DPEP3
NM_001907	chr16	66520973	66523279	CTRL
NM_005072	chr16	66534877	66560098	SLC12A4
NM_001145962	chr16	66534877	66560098	SLC12A4
NM_001145961	chr16	66534877	66560098	SLC12A4
NM_001129758	chr16	66567066	66571953	DPEP3
NM_014329	chr16	66464426	66475918	EDC4
NM_000229	chr16	66531287	66535516	LCAT
NM_001145964	chr16	66534877	66558282	SLC12A4
NM_002801	chr16	66525907	66528281	PSMB10
NM_001145963	chr16	66534877	66555469	SLC12A4
NM_198443	chr16	66476281	66477772	NRN1L
NM_006742	chr16	66484675	66521082	PSKH1
NM_018380	chr16	66612677	66615271	DDX28
NM_001282442	chr16	66604839	66607315	LOC100131303
NM_017803	chr16	66614347	66670727	DUS2
NM_001271763	chr16	66614347	66670727	DUS2
NM_001271762	chr16	66614347	66670727	DUS2
NM_024939	chr16	66819950	66827637	ESRP2
NR_106831	chr16	66824829	66824903	MIR6773
NM_019023	chr16	66902377	66948670	PRMT7
NM_032178	chr16	66892018	66902369	SLC7A6OS
NM_001076785	chr16	66855919	66893227	SLC7A6
NM_001184824	chr16	66902377	66948670	PRMT7
NM_003983	chr16	66855919	66893227	SLC7A6
NM_001290018	chr16	66902517	66948670	PRMT7
NM_001305206	chr16	67130616	67158540	ZFP90
NM_001305203	chr16	67130616	67158540	ZFP90
NM_001305204	chr16	67130616	67167476	ZFP90
NM_001305208	chr16	67130616	67158540	ZFP90
NM_001305207	chr16	67130616	67158540	ZFP90
NM_133458	chr16	67130616	67158540	ZFP90
NR_130976	chr16	67130616	67158540	ZFP90
NR_130977	chr16	67130616	67158540	ZFP90
NR_130978	chr16	67130616	67158540	ZFP90
NR_106988	chr16	67333919	67333975	MIR7641-2
NM_001040146	chr16	67709412	67723572	CHTF8
NM_001039690	chr16	67709412	67723994	CHTF8
NM_138612	chr16	67697629	67710120	HAS3
NM_005329	chr16	67698943	67709071	HAS3
NR_033227	chr16	67709412	67723994	CHTF8
NM_001199280	chr16	67696967	67709071	HAS3
NM_032830	chr16	67723999	67760438	UTP4
NM_001318391	chr16	67723999	67760438	UTP4
NM_022341	chr16	67920024	67921999	PDF
NM_016101	chr16	67930915	67934514	NIP7
NM_144676	chr16	67934649	67943213	TMED6
NM_013245	chr16	67902787	67916447	VPS4A
NM_001199434	chr16	67930915	67934514	NIP7
NM_005652	chr16	67946964	67977392	TERF2
NM_032382	chr16	67920024	67931027	COG8
NR_031719	chr16	68157211	68157272	MIR1538
NM_000903	chr16	68300804	68318034	NQO1
NM_014062	chr16	68333257	68346372	NOB1
NM_001025434	chr16	68300804	68318034	NQO1
NM_001025433	chr16	68300804	68318034	NQO1
NM_001286137	chr16	68300804	68318072	NQO1
NR_074074	chr16	68333257	68346372	NOB1
NM_001270453	chr16	68430140	68533145	WWP2
NM_199424	chr16	68516386	68533145	WWP2
NR_029681	chr16	68524484	68524584	MIR140
NR_003610	chr16	68567702	68657352	PDXDC2P
NR_036054	chr16	68621749	68621826	MIR1972-1
NR_036265	chr16	68621749	68621826	MIR1972-2
NM_017990	chr16	68705029	68752685	PDPR
NR_126007	chr16	68747743	68764852	LOC400541
NM_173619	chr16	68765576	68778299	CLEC18C
NM_001014449	chr16	68890562	68925236	DDX19B
NM_001257175	chr16	68890562	68925236	DDX19B
NM_058219	chr16	68841634	68843334	EXOSC6
NM_001605	chr16	68843797	68880913	AARS
NM_007242	chr16	68890562	68925236	DDX19B
NR_039997	chr16	68907043	68938151	LOC100506083
NM_001014451	chr16	68890562	68925236	DDX19B
NM_001257174	chr16	68881170	68925236	DDX19B
NM_001257173	chr16	68886236	68925236	DDX19B
NM_001257172	chr16	68886200	68925236	DDX19B
NM_006927	chr16	68970838	69030492	ST3GAL2
NM_145059	chr16	69045998	69071678	FUK
NR_037420	chr16	69120902	69121003	SNORD111B
NR_003079	chr16	69129408	69129502	SNORD111
NM_012426	chr16	69115191	69169072	SF3B3
NM_001172772	chr16	69215395	69252086	IL34
NM_138383	chr16	69252607	69277455	MTSS1L
NR_034083	chr16	69346463	69364655	VAC14-AS1
NM_001099642	chr16	69873703	69880816	CMTR2
NM_001740	chr16	69950116	69981843	CALB2
NM_018348	chr16	69873703	69881010	CMTR2
NR_027910	chr16	69950116	69981843	CALB2
NM_007088	chr16	69950116	69981843	CALB2
NM_145911	chr16	70039003	70053627	ZNF23
NM_006961	chr16	70065476	70080755	ZNF19
NM_001304494	chr16	70039003	70053656	ZNF23
NM_001304493	chr16	70039003	70053656	ZNF23
NM_001304492	chr16	70039003	70053656	ZNF23
NM_000353	chr16	70158254	70168499	TAT
NM_001271329	chr16	70217556	70233369	MARVELD3
NM_052858	chr16	70217556	70227609	MARVELD3
NM_001017967	chr16	70217556	70233369	MARVELD3
NR_103852	chr16	70156419	70163842	TAT-AS1
NR_103851	chr16	70157192	70163842	TAT-AS1
NR_003059	chr16	70349805	70349891	SNORD71
NR_033337	chr16	70289970	70290105	SNORA70D
NM_001201556	chr16	70451083	70475594	ZNF821
NM_001137675	chr16	70437394	70448737	ATXN1L
NM_001201554	chr16	70451083	70475594	ZNF821
NM_001201553	chr16	70451083	70474945	ZNF821
NM_001201552	chr16	70451083	70475594	ZNF821
NM_017530	chr16	70451083	70474945	ZNF821
NM_001318239	chr16	70451083	70471880	ZNF821
NM_001318238	chr16	70451083	70475576	ZNF821
NM_001361	chr16	70600143	70616817	DHODH
NM_181536	chr16	70520941	70591378	PKD1L3
NM_017853	chr16	70676256	70685040	TXNL4B
NM_001160213	chr16	70710496	70763850	PMFBP1
NM_020995	chr16	70654625	70668646	HPR
NM_014003	chr16	70685115	70704312	DHX38
NM_031293	chr16	70710496	70763565	PMFBP1
NM_001142318	chr16	70676256	70685716	TXNL4B
NM_001142317	chr16	70676256	70685269	TXNL4B
NR_027756	chr16	71683748	71685173	HCCAT5
NM_207385	chr16	71718037	71735847	C16orf47
NR_038234	chr16	71978204	72012796	LINC01568
NR_104657	chr16	72783791	72806921	LOC101928035
NM_002811	chr16	72888173	72897687	PSMD7
NM_001306094	chr16	72969350	72983513	NPIPB15
NR_026950	chr16	72923804	72959654	LOC283922
NM_018124	chr16	73212797	73258280	RFWD3
NM_024306	chr16	73304356	73366230	FA2H
NM_001318472	chr16	73739839	73763633	ZFP1
NM_194436	chr16	73703258	73708171	LDHD
NM_001318473	chr16	73739839	73763633	ZFP1
NM_001318475	chr16	73740449	73763633	ZFP1
NM_001318471	chr16	73739839	73763633	ZFP1
NM_153486	chr16	73703258	73708171	LDHD
NM_001318474	chr16	73739839	73763633	ZFP1
NM_153688	chr16	73739839	73763633	ZFP1
NM_001318469	chr16	73739839	73763633	ZFP1
NM_001318476	chr16	73739839	73763633	ZFP1
NM_001170721	chr16	73820428	73830481	BCAR1
NM_001170719	chr16	73820428	73839725	BCAR1
NM_001170720	chr16	73820428	73857347	BCAR1
NM_001170718	chr16	73820428	73857406	BCAR1
NM_001170717	chr16	73820428	73843027	BCAR1
NM_001170716	chr16	73820428	73858208	BCAR1
NM_001170715	chr16	73820428	73859452	BCAR1
NM_014567	chr16	73820428	73843027	BCAR1
NM_001025200	chr16	73795494	73798573	CTRB2
NM_001906	chr16	73810384	73816323	CTRB1
NR_109777	chr16	73817781	73819602	LOC100506281
NM_001170714	chr16	73820428	73857406	BCAR1
NM_021615	chr16	74064522	74086427	CHST6
NM_001077416	chr16	74129515	74147685	TMEM231
NM_007285	chr16	74157749	74169280	GABARAPL2
NM_024533	chr16	74119928	74126569	CHST5
NM_001077418	chr16	74129515	74147685	TMEM231
NR_074083	chr16	74129515	74147685	TMEM231
NM_005548	chr16	74219122	74239086	KARS
NM_001130089	chr16	74219122	74239086	KARS
NM_012091	chr16	74189747	74214722	ADAT1
NM_018975	chr16	74239135	74248842	TERF2IP
NR_036460	chr16	74189747	74214722	ADAT1
NR_039870	chr16	75460333	75460417	MIR4719
NM_001129979	chr16	75790849	75804477	SYCE1L
NM_001286640	chr16	75782316	75791044	MON1B
NM_001286639	chr16	75782316	75791044	MON1B
NM_014940	chr16	75782316	75791044	MON1B
NM_001105663	chr16	76313889	76333658	NUDT7
NM_001243657	chr16	76313889	76333658	NUDT7
NM_001243660	chr16	76313889	76333658	NUDT7
NM_001243661	chr16	76313889	76333658	NUDT7
NM_005752	chr16	76613943	76623502	CLEC3A
NM_001244755	chr16	76620486	76623502	CLEC3A
NR_120435	chr16	76690810	76691597	WWOX
NM_005360	chr16	78185245	78192123	MAF
NM_001031804	chr16	78185245	78192123	MAF
NR_104663	chr16	78312709	78361930	MAFTRR
NR_104661	chr16	78386646	78390488	LINC01229
NR_130943	chr16	79132349	79142207	DYNLRB2
NR_130942	chr16	79132349	79142207	DYNLRB2
NM_130897	chr16	79132349	79142207	DYNLRB2
NM_001305017	chr16	79132131	79142207	DYNLRB2
NR_104666	chr16	79158500	79164206	LINC01227
NR_104665	chr16	79158952	79161008	LINC01227
NM_152337	chr16	79652085	79668373	C16orf46
NM_001100624	chr16	79597603	79622591	CENPN
NM_004483	chr16	79673052	79687481	GCSH
NM_015251	chr16	79626958	79638452	ATMIN
NM_001270473	chr16	79597603	79622591	CENPN
NM_001270474	chr16	79597603	79622591	CENPN
NM_001100625	chr16	79597603	79624210	CENPN
NM_018455	chr16	79597603	79613988	CENPN
NM_001100873	chr16	79644602	79668373	C16orf46
NM_020188	chr16	79567199	79598003	CMC2
NM_001300728	chr16	79628287	79638452	ATMIN
NR_033249	chr16	79673052	79687481	GCSH
NM_001278425	chr16	79691984	79772468	PKD1L2
NM_001076780	chr16	79761395	79811476	PKD1L2
NM_052892	chr16	79691984	79811476	PKD1L2
NM_001278423	chr16	79761395	79772468	PKD1L2
NR_126532	chr16	79691984	79811476	PKD1L2
NM_017429	chr16	79829796	79882248	BCO1
NR_039871	chr16	79976123	79976199	MIR4720
NR_106759	chr16	80202453	80202514	MIR6504
NR_107008	chr16	80125007	80125072	MIR7854
NR_045112	chr16	80256459	80258380	LOC100129617
NM_145168	chr16	80588751	80602594	SDR42E1
NM_002153	chr16	80626358	80689640	HSD17B2
NR_107025	chr16	81280036	81280125	MIR8058
NR_110937	chr16	81544335	81581404	LOC101928417
NR_036147	chr16	82099451	82099514	MIR3182
NM_001537	chr16	82399008	82404108	HSBP1
NR_120308	chr16	82388341	82395082	LOC102724163
NM_182981	chr16	82544327	82557438	OSGIN1
NM_012213	chr16	82490230	82507288	MLYCD
NM_001080442	chr16	82600772	82633263	SLC38A8
NM_001243160	chr16	82768953	82778177	TAF1C
NM_001243159	chr16	82768953	82778177	TAF1C
NM_139353	chr16	82768953	82778177	TAF1C
NM_001243156	chr16	82768953	82778177	TAF1C
NM_001243157	chr16	82768953	82778177	TAF1C
NM_139174	chr16	82782223	82788273	ADAD2
NM_001318756	chr16	82750145	82769027	DNAAF1
NM_001146051	chr16	82713244	82736301	HSDL1
NM_172347	chr16	82812241	82830857	KCNG4
NM_001243158	chr16	82768953	82778177	TAF1C
NM_001145400	chr16	82782223	82788273	ADAD2
NM_005679	chr16	82768953	82778177	TAF1C
NM_031463	chr16	82713244	82736301	HSDL1
NM_178452	chr16	82736365	82769027	DNAAF1
NM_001282467	chr16	82885812	82920958	WFDC1
NM_001282466	chr16	82885812	82920958	WFDC1
NM_021197	chr16	82885812	82920958	WFDC1
NM_001291454	chr16	82997694	83055294	ATP2C2
NM_020947	chr16	83067466	83095789	TLDC1
NM_021149	chr16	83156704	83209203	COTL1
NM_024731	chr16	83239617	83258793	KLHL36
NM_001303451	chr16	83239617	83258793	KLHL36
NM_001145548	chr16	83565567	83602642	ZDHHC7
NM_017740	chr16	83565567	83602642	ZDHHC7
NR_033984	chr16	83728256	83740550	LOC400548
NM_001286565	chr16	83654318	83685329	KIAA0513
NM_198491	chr16	83689458	83703615	FAM92B
NR_038859	chr16	83874064	83879186	LINC00311
NR_049816	chr16	83897332	83897432	MIR5093
NM_001134473	chr16	84202529	84267313	GSE1
NM_014615	chr16	84204342	84267313	GSE1
NM_001278184	chr16	84204342	84267313	GSE1
NM_001861	chr16	84390673	84398110	COX4I1
NM_001318794	chr16	84390673	84398110	COX4I1
NM_001318797	chr16	84390804	84398110	COX4I1
NM_001142288	chr16	84369731	84390649	EMC8
NM_001318788	chr16	84390673	84398110	COX4I1
NM_001318802	chr16	84390673	84398110	COX4I1
NM_206967	chr16	84298624	84342190	C16orf74
NM_006067	chr16	84369731	84390649	EMC8
NM_001318786	chr16	84390673	84398110	COX4I1
NR_031731	chr16	84332727	84332807	MIR1910
NM_002163	chr16	84490274	84513712	IRF8
NR_106832	chr16	84509453	84509523	MIR6774
NR_103859	chr16	84787287	84790825	LINC01082
NR_038438	chr16	84877537	84884496	LOC146513
NR_104139	chr16	84816686	84877354	LINC01081
NR_125795	chr16	85156251	85158868	FOXC2-AS1
NM_005251	chr16	85158357	85160038	FOXC2
NM_001159377	chr16	85121282	85146342	MTHFSD
NM_001159380	chr16	85121282	85146310	MTHFSD
NM_001159379	chr16	85121282	85146342	MTHFSD
NM_001159378	chr16	85121282	85146342	MTHFSD
NM_001451	chr16	85101633	85105571	FOXF1
NR_036444	chr16	85078771	85099967	FENDRR
NR_027489	chr16	85121282	85146342	MTHFSD
NR_027490	chr16	85121282	85146342	MTHFSD
NM_005250	chr16	85169615	85172805	FOXL1
NM_022764	chr16	85121282	85146342	MTHFSD
NR_026674	chr16	85146426	85148406	FLJ30679
NR_126008	chr16	85648890	85655098	LOC440390
NR_110939	chr16	85803221	85817536	LOC101928708
NM_024735	chr16	85918093	85974900	FBXO31
NM_001256917	chr16	85893905	85908527	C16orf95
NM_001282683	chr16	85918093	85983214	FBXO31
NM_001195125	chr16	85893904	85908527	C16orf95
NM_001195124	chr16	85893905	85908527	C16orf95
NR_104667	chr16	85863012	85883559	LOC101928682
NM_015144	chr16	85997352	86082961	ZCCHC14
NM_022818	chr16	85983301	85995881	MAP1LC3B
NR_110943	chr16	86085293	86106737	LOC101928737
NM_001271605	chr16	86193993	86195755	JPH3
NM_001271604	chr16	86193993	86195755	JPH3
NM_017566	chr16	86298918	86357099	KLHDC4
NR_120309	chr16	86357437	86370255	LOC102724467
NM_001184856	chr16	86298918	86357099	KLHDC4
NM_001184854	chr16	86298918	86357099	KLHDC4
NM_003486	chr16	86421129	86460601	SLC7A5
NR_106833	chr16	86425698	86425767	MIR6775
NR_120310	chr16	86690515	86692092	LOC400553
NR_110944	chr16	86785387	86786324	LOC101928880
NM_153813	chr16	87047514	87129075	ZFPM1
NR_049821	chr16	87062826	87062940	MIR5189
NM_013278	chr16	87232501	87234383	IL17C
NM_002461	chr16	87245848	87257058	MVD
NR_024402	chr16	87257281	87269415	SNAI3-AS1
NM_000101	chr16	87237197	87244993	CYBA
NM_144604	chr16	87164289	87225873	ZC3H18
NM_178310	chr16	87271590	87280383	SNAI3
NR_024399	chr16	87257281	87281095	SNAI3-AS1
NM_001294340	chr16	87164289	87225873	ZC3H18
NM_001318513	chr16	87300371	87309287	CTU2
NR_103774	chr16	87325088	87335334	LOC100289580
NM_001030018	chr16	87403377	87405843	APRT
NM_001012762	chr16	87300371	87309287	CTU2
NM_000485	chr16	87403377	87405843	APRT
NM_030928	chr16	87397686	87403167	CDT1
NR_120387	chr16	87336675	87339657	LOC339059
NM_001142864	chr16	87309246	87379129	PIEZO1
NR_039873	chr16	87310186	87310246	MIR4722
NM_001012759	chr16	87300371	87309287	CTU2
NM_001318507	chr16	87300371	87309287	CTU2
NM_001318526	chr16	87450994	87456595	TRAPPC2L
NM_001318527	chr16	87450994	87456595	TRAPPC2L
